"id","year","month","day","quality_grade","place_guess","species_guess","scientific_name","common_name","STATEFP","COUNTYFP","COUNTYNS","AFFGEOID","GEOID","NAME","NAMELSAD","STUSPS","STATE_NAME","LSAD","ALAND","AWATER"
255465219,"2024","12","17","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255465250,"2024","12","17","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255560092,"2024","12","18","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255683323,"2024","12","19","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
255690331,"2024","12","19","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255722945,"2024","12","20","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
255843499,"2024","12","21","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255845661,"2024","12","21","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255845703,"2024","12","21","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255845712,"2024","12","21","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255846162,"2024","12","21","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255846654,"2024","12","21","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255846821,"2024","12","21","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255848980,"2024","12","21","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
255916788,"2024","12","22","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255954155,"2024","12","22","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255955982,"2024","12","22","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255956169,"2024","12","22","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255958526,"2024","12","22","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255959540,"2024","12","22","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255961189,"2024","12","22","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
255961266,"2024","12","22","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255961268,"2024","12","22","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
255961439,"2024","12","22","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256025983,"2024","12","22","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256026062,"2024","12","22","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256028408,"2024","12","23","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256049980,"2024","12","23","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256050629,"2024","12","23","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256055746,"2024","12","23","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256142853,"2024","12","21","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256142870,"2024","12","21","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256351295,"2024","12","26","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256351307,"2024","12","26","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256360520,"2024","12","26","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","001","01675839","0500000US06001","06001","Alameda","Alameda County","CA","California","06",1910010507,216909647
256423116,"2024","12","26","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256451103,"2024","12","26","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256451307,"2024","12","26","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256463536,"2024","12","27","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256465561,"2024","12","27","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256467585,"2024","12","27","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256713281,"2024","12","26","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256713418,"2024","12","26","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256806864,"2024","12","30","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256817577,"2024","12","30","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
256854986,"2024","12","30","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
256962842,"2020","03","10","research","Santa Barbara County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","083","00277306","0500000US06083","06083","Santa Barbara","Santa Barbara County","CA","California","06",7080858282,2729215451
256967964,"2020","08","10","research","Santa Barbara County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","083","00277306","0500000US06083","06083","Santa Barbara","Santa Barbara County","CA","California","06",7080858282,2729215451
257092078,"2024","12","26","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
257153775,"2025","01","02","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","045","00277287","0500000US06045","06045","Mendocino","Mendocino County","CA","California","06",9082586851,961786019
257177897,"2024","12","30","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
257261155,"2025","01","03","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
257376059,"2025","01","02","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
257376067,"2025","01","02","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
257602766,"2025","01","05","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
257669178,"2025","01","06","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
257669182,"2025","01","06","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
257680179,"2025","01","06","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
257710359,"2025","01","06","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
257744537,"2021","08","08","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
257812616,"2025","01","05","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","087","00277308","0500000US06087","06087","Santa Cruz","Santa Cruz County","CA","California","06",1152818088,419720203
257907373,"2016","09","04","research","San Luis Obispo County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
258087455,"2025","01","10","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
258111804,"2025","01","10","research","Golden Gate National Recreation Area, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
258147522,"2025","01","10","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
258156118,"2024","09","04","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","001","01675839","0500000US06001","06001","Alameda","Alameda County","CA","California","06",1910010507,216909647
258768119,"2024","12","22","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
258786273,"2024","12","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","077","00277303","0500000US06077","06077","San Joaquin","San Joaquin County","CA","California","06",3605878834,89000661
258799899,"2025","01","16","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
258892442,"2025","01","17","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
258958160,"2025","01","18","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
259032174,"2025","01","19","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
259075047,"2025","01","19","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
259496563,"2025","01","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
259500081,"2025","01","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
259500097,"2025","01","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
259500117,"2025","01","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
259927438,"2025","01","28","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
259928205,"2025","01","28","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
259935570,"2025","01","28","research","Santa Barbara County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","083","00277306","0500000US06083","06083","Santa Barbara","Santa Barbara County","CA","California","06",7080858282,2729215451
260220420,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
260220871,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
260220884,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
260222291,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260222297,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260222380,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260222398,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260228098,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260229648,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260230040,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260232730,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260237267,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260240177,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260265314,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260280375,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260280716,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260290853,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","087","00277308","0500000US06087","06087","Santa Cruz","Santa Cruz County","CA","California","06",1152818088,419720203
260295443,"2025","02","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260301952,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260334043,"2025","02","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
260334082,"2025","02","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
260334930,"2025","02","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260342717,"2025","02","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260343329,"2025","02","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260347260,"2025","02","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260347579,"2025","02","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260349794,"2025","02","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260353033,"2025","02","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
260408010,"2025","02","02","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260413793,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260413863,"2025","01","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260414637,"2025","02","01","research","California, US","rana de patas rojas","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260422350,"2025","02","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260422358,"2025","02","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260440196,"2025","02","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","077","00277303","0500000US06077","06077","San Joaquin","San Joaquin County","CA","California","06",3605878834,89000661
260458490,"2025","02","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260466889,"2025","02","02","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260467923,"2025","02","02","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260478645,"2025","02","02","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260559201,"2025","02","03","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260568897,"2025","02","03","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260569630,"2025","02","03","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260752561,"2025","02","04","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","001","01675839","0500000US06001","06001","Alameda","Alameda County","CA","California","06",1910010507,216909647
260864100,"2025","02","06","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
260864132,"2025","02","06","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
260864143,"2025","02","06","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
260906039,"2025","01","16","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
260928423,"2025","02","06","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260928448,"2025","02","06","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260929819,"2025","02","07","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
260929921,"2025","02","07","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
261021006,"2025","02","05","research","San Luis Obispo County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
261133479,"2025","02","09","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
261166722,"2025","02","09","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
261257017,"2025","02","01","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
261507798,"2025","02","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
261511771,"2025","02","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
261601818,"2025","02","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
261644591,"2025","02","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
261649106,"2025","02","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
261685224,"2025","02","08","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
261740861,"2025","01","10","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
261789387,"2025","02","15","research","San Luis Obispo County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
261822966,"2025","02","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","111","00277320","0500000US06111","06111","Ventura","Ventura County","CA","California","06",4767585001,947376202
261932826,"2024","07","23","research","Mendocino County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","045","00277287","0500000US06045","06045","Mendocino","Mendocino County","CA","California","06",9082586851,961786019
261991729,"2025","02","16","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
262070345,"2025","02","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
262232062,"2025","02","18","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
