"id","year","month","day","quality_grade","species_guess","scientific_name","common_name","STATEFP","COUNTYFP","COUNTYNS","AFFGEOID","GEOID","NAME","NAMELSAD","STUSPS","STATE_NAME","LSAD","ALAND","AWATER"
310346299,"2025","08","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","059","00277294","0500000US06059","06059","Orange","Orange County","CA","California","06",2053491982,406263283
310388030,"2025","08","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","001","01675839","0500000US06001","06001","Alameda","Alameda County","CA","California","06",1910010507,216909647
310388651,"2025","08","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","019","00277274","0500000US06019","06019","Fresno","Fresno County","CA","California","06",15432139293,136609893
310400537,"2019","11","08","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","021","00277275","0500000US06021","06021","Glenn","Glenn County","CA","California","06",3403160299,33693344
310500636,"2021","06","24","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","061","00277295","0500000US06061","06061","Placer","Placer County","CA","California","06",3644336873,246435971
310517039,"2025","08","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
310520932,"2023","07","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
310563914,"2025","04","26","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
310624962,"2025","08","31","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","083","00277306","0500000US06083","06083","Santa Barbara","Santa Barbara County","CA","California","06",7080858282,2729215451
310662166,"2025","08","31","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
310694218,"2025","08","31","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
310783618,"2019","08","29","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","061","00277295","0500000US06061","06061","Placer","Placer County","CA","California","06",3644336873,246435971
310785322,"2019","08","08","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","061","00277295","0500000US06061","06061","Placer","Placer County","CA","California","06",3644336873,246435971
310826156,"2018","07","05","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","061","00277295","0500000US06061","06061","Placer","Placer County","CA","California","06",3644336873,246435971
310868884,"2025","09","01","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
310926489,"2025","08","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
310950980,"2025","06","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
310964465,"2025","08","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","045","00277287","0500000US06045","06045","Mendocino","Mendocino County","CA","California","06",9082586851,961786019
311082238,"2025","09","01","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
311113382,"2025","09","02","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
311191118,"2025","08","17","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","001","01675839","0500000US06001","06001","Alameda","Alameda County","CA","California","06",1910010507,216909647
311386975,"2025","09","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","007","01675842","0500000US06007","06007","Butte","Butte County","CA","California","06",4238488704,105260548
311387643,"2025","09","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","007","01675842","0500000US06007","06007","Butte","Butte County","CA","California","06",4238488704,105260548
311406528,"2025","09","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","001","01675839","0500000US06001","06001","Alameda","Alameda County","CA","California","06",1910010507,216909647
311406601,"2025","09","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","001","01675839","0500000US06001","06001","Alameda","Alameda County","CA","California","06",1910010507,216909647
311600083,"2025","09","04","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","023","01681908","0500000US06023","06023","Humboldt","Humboldt County","CA","California","06",9241141220,1254150035
311744692,"2025","08","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
311789129,"2025","08","20","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","021","00277275","0500000US06021","06021","Glenn","Glenn County","CA","California","06",3403160299,33693344
311789134,"2025","08","20","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","021","00277275","0500000US06021","06021","Glenn","Glenn County","CA","California","06",3403160299,33693344
311791431,"2025","09","05","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","087","00277308","0500000US06087","06087","Santa Cruz","Santa Cruz County","CA","California","06",1152818088,419720203
311810017,"2025","09","05","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
311835892,"2025","09","05","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
311843033,"2023","07","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
311845253,"2025","09","05","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
311852574,"2025","09","05","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
311984031,"2025","09","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","113","00277321","0500000US06113","06113","Yolo","Yolo County","CA","California","06",2623627933,22888380
312100011,"2025","09","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
312115422,"2025","08","20","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
312256478,"2025","09","07","research","Lithobates catesbeianus","Lithobates catesbeianus","American Bullfrog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
312271917,"2025","09","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","063","00277296","0500000US06063","06063","Plumas","Plumas County","CA","California","06",6612400772,156387638
312281869,"2025","09","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","059","00277294","0500000US06059","06059","Orange","Orange County","CA","California","06",2053491982,406263283
312298354,"2025","09","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312298358,"2025","09","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312298359,"2025","09","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312318828,"2025","09","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
312331090,"2025","09","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
312345568,"2025","09","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","059","00277294","0500000US06059","06059","Orange","Orange County","CA","California","06",2053491982,406263283
312346421,"2025","09","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312367059,"2025","09","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","019","00277274","0500000US06019","06019","Fresno","Fresno County","CA","California","06",15432139293,136609893
312413221,"2025","09","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","057","01682927","0500000US06057","06057","Nevada","Nevada County","CA","California","06",2480587300,41531993
312513608,"2025","08","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
312535820,"2025","08","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
312565891,"2025","09","08","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
312598317,"2025","09","08","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","087","00277308","0500000US06087","06087","Santa Cruz","Santa Cruz County","CA","California","06",1152818088,419720203
312613898,"2024","05","25","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
312613952,"2024","05","25","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
312684337,"2025","09","08","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","057","01682927","0500000US06057","06057","Nevada","Nevada County","CA","California","06",2480587300,41531993
312684975,"2025","09","05","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","059","00277294","0500000US06059","06059","Orange","Orange County","CA","California","06",2053491982,406263283
312697590,"2025","09","09","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","089","01682610","0500000US06089","06089","Shasta","Shasta County","CA","California","06",9778892920,185816636
312708489,"2025","09","09","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","023","01681908","0500000US06023","06023","Humboldt","Humboldt County","CA","California","06",9241141220,1254150035
312725028,"2025","09","09","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","009","01675885","0500000US06009","06009","Calaveras","Calaveras County","CA","California","06",2641837360,43789489
312755615,"2025","09","09","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","113","00277321","0500000US06113","06113","Yolo","Yolo County","CA","California","06",2623627933,22888380
312761528,"2025","09","09","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
312798495,"2025","09","09","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","113","00277321","0500000US06113","06113","Yolo","Yolo County","CA","California","06",2623627933,22888380
312838636,"2025","08","15","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","063","00277296","0500000US06063","06063","Plumas","Plumas County","CA","California","06",6612400772,156387638
312838637,"2025","08","15","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","063","00277296","0500000US06063","06063","Plumas","Plumas County","CA","California","06",6612400772,156387638
312956246,"2025","08","29","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","113","00277321","0500000US06113","06113","Yolo","Yolo County","CA","California","06",2623627933,22888380
313048076,"2025","09","01","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
313083516,"2025","09","10","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
313086756,"2025","09","10","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
313086776,"2025","09","10","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
313097396,"2025","09","10","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","087","00277308","0500000US06087","06087","Santa Cruz","Santa Cruz County","CA","California","06",1152818088,419720203
313182631,"2025","07","26","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","019","00277274","0500000US06019","06019","Fresno","Fresno County","CA","California","06",15432139293,136609893
313265297,"2025","09","11","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
313336176,"2025","09","11","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
313336357,"2025","09","11","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
313346960,"2025","09","02","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
313364638,"2025","09","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
313370766,"2025","09","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","045","00277287","0500000US06045","06045","Mendocino","Mendocino County","CA","California","06",9082586851,961786019
313371602,"2025","09","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","045","00277287","0500000US06045","06045","Mendocino","Mendocino County","CA","California","06",9082586851,961786019
313389467,"2025","09","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","045","00277287","0500000US06045","06045","Mendocino","Mendocino County","CA","California","06",9082586851,961786019
313478577,"2025","08","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
313478578,"2025","08","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
313478581,"2025","08","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
313478622,"2025","08","25","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
313478624,"2025","08","25","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
313486044,"2025","09","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
313581811,"2025","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
313603161,"2025","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
313672814,"2025","09","11","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
313695226,"2025","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
313714837,"2025","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
313716878,"2025","09","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","067","00277298","0500000US06067","06067","Sacramento","Sacramento County","CA","California","06",2500063008,75323438
313724630,"2025","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
313726989,"2025","09","10","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","089","01682610","0500000US06089","06089","Shasta","Shasta County","CA","California","06",9778892920,185816636
313731991,"2025","09","10","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
313859948,"2025","09","09","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
313901532,"2025","09","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
313956414,"2025","09","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","089","01682610","0500000US06089","06089","Shasta","Shasta County","CA","California","06",9778892920,185816636
313958277,"2025","09","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","065","00277297","0500000US06065","06065","Riverside","Riverside County","CA","California","06",18671846195,242807981
313983926,"2025","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
313983953,"2025","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
313984128,"2025","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
313984148,"2025","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
313984259,"2025","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
313984329,"2025","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
314000039,"2025","09","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
314010706,"2025","09","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","089","01682610","0500000US06089","06089","Shasta","Shasta County","CA","California","06",9778892920,185816636
314031529,"2025","09","12","research","美洲牛蛙","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
314034637,"2025","09","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
314037321,"2025","09","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
314045260,"2025","09","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","045","00277287","0500000US06045","06045","Mendocino","Mendocino County","CA","California","06",9082586851,961786019
314103509,"2025","09","11","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","055","00277292","0500000US06055","06055","Napa","Napa County","CA","California","06",1947606240,104444864
314103550,"2025","09","11","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","055","00277292","0500000US06055","06055","Napa","Napa County","CA","California","06",1947606240,104444864
314124679,"2025","09","15","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
314165859,"2025","09","15","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
314227395,"2024","05","31","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
314227396,"2024","05","31","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
314227399,"2024","05","31","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
314227401,"2024","05","31","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
314227402,"2024","05","31","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
314227406,"2024","05","31","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","029","02054176","0500000US06029","06029","Kern","Kern County","CA","California","06",21068705437,78332288
314286960,"2025","09","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
314460477,"2025","04","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
314499392,"2025","08","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","109","00277319","0500000US06109","06109","Tuolumne","Tuolumne County","CA","California","06",5752133238,138668837
314499394,"2025","08","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","109","00277319","0500000US06109","06109","Tuolumne","Tuolumne County","CA","California","06",5752133238,138668837
314499402,"2025","08","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","109","00277319","0500000US06109","06109","Tuolumne","Tuolumne County","CA","California","06",5752133238,138668837
314614795,"2025","09","17","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","111","00277320","0500000US06111","06111","Ventura","Ventura County","CA","California","06",4767585001,947376202
314616035,"2025","09","16","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
314620862,"2025","09","16","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
314621169,"2025","09","16","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
314621467,"2025","09","16","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
314621568,"2025","09","16","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
314621624,"2025","09","16","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
314653788,"2025","09","17","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
314810518,"2025","09","16","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
314871825,"2025","09","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
314897289,"2025","09","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
314921407,"2025","09","09","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
314934954,"2025","09","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","001","01675839","0500000US06001","06001","Alameda","Alameda County","CA","California","06",1910010507,216909647
314940230,"2025","09","01","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","055","00277292","0500000US06055","06055","Napa","Napa County","CA","California","06",1947606240,104444864
314949895,"2025","09","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
314950095,"2025","09","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
315030362,"2025","09","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","019","00277274","0500000US06019","06019","Fresno","Fresno County","CA","California","06",15432139293,136609893
315037093,"2025","09","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","019","00277274","0500000US06019","06019","Fresno","Fresno County","CA","California","06",15432139293,136609893
315037268,"2025","09","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","019","00277274","0500000US06019","06019","Fresno","Fresno County","CA","California","06",15432139293,136609893
315042413,"2025","09","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","065","00277297","0500000US06065","06065","Riverside","Riverside County","CA","California","06",18671846195,242807981
315042519,"2025","09","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","065","00277297","0500000US06065","06065","Riverside","Riverside County","CA","California","06",18671846195,242807981
315048363,"2025","09","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","059","00277294","0500000US06059","06059","Orange","Orange County","CA","California","06",2053491982,406263283
315098821,"2025","09","17","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
315124629,"2025","09","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","065","00277297","0500000US06065","06065","Riverside","Riverside County","CA","California","06",18671846195,242807981
315151873,"2025","09","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
315325874,"2025","09","20","research","Lithobates catesbeianus","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
315360316,"2025","06","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","067","00277298","0500000US06067","06067","Sacramento","Sacramento County","CA","California","06",2500063008,75323438
315360513,"2025","05","10","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","067","00277298","0500000US06067","06067","Sacramento","Sacramento County","CA","California","06",2500063008,75323438
315379030,"2025","09","20","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","109","00277319","0500000US06109","06109","Tuolumne","Tuolumne County","CA","California","06",5752133238,138668837
315393282,"2025","09","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
